platform_number,cycle_number,time,latitude,longitude,pres,temp,temp_qc,temp_adjusted,temp_adjusted_qc,psal,psal_qc,psal_adjusted,psal_adjusted_qc,data_mode,position_qc
,,UTC,degrees_north,degrees_east,decibar,degree_Celsius,,degree_Celsius,,PSU,,PSU,,,
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,131.7,15.065,1,15.065,1,35.787,1,35.787,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,132.6,15.063,1,15.063,1,35.789,1,35.789,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,133.9,15.057,1,15.057,1,35.789,1,35.789,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,135.4,15.055,1,15.055,1,35.789,1,35.789,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,136.4,15.052,1,15.052,1,35.79,1,35.79,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,137.4,15.038,1,15.038,1,35.789,1,35.789,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,138.3,15.023,1,15.023,1,35.787,1,35.787,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,139.4,15.009,1,15.009,1,35.788,1,35.788,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,140.4,15.005,1,15.005,1,35.789,1,35.789,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,141.3,15.002,1,15.002,1,35.788,1,35.788,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,142.3,14.997,1,14.997,1,35.788,1,35.788,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,143.3,14.997,1,14.997,1,35.788,1,35.788,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,144.3,14.991,1,14.991,1,35.788,1,35.788,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,145.3,14.99,1,14.99,1,35.786,1,35.786,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,146.2,14.986,1,14.986,1,35.785,1,35.785,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,147.3,14.946,1,14.946,1,35.786,1,35.786,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,148.3,14.925,1,14.925,1,35.781,1,35.781,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,149.3,14.898,1,14.898,1,35.782,1,35.782,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,150.3,14.862,1,14.862,1,35.775,1,35.775,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,151.3,14.857,1,14.857,1,35.771,1,35.771,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,152.3,14.857,1,14.857,1,35.769,1,35.769,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,153.3,14.846,1,14.846,1,35.771,1,35.771,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,154.3,14.799,1,14.799,1,35.762,1,35.762,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,155.2,14.795,1,14.795,1,35.763,1,35.763,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,156.2,14.735,1,14.735,1,35.761,1,35.761,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,157.3,14.689,1,14.689,1,35.749,1,35.749,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,158.2,14.659,1,14.659,1,35.744,1,35.744,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,159.2,14.61,1,14.61,1,35.733,1,35.733,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,160.2,14.556,1,14.556,1,35.723,1,35.723,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,161.2,14.544,1,14.544,1,35.723,1,35.723,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,162.2,14.532,1,14.532,1,35.722,1,35.722,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,163.1,14.512,1,14.512,1,35.719,1,35.719,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,164.1,14.484,1,14.484,1,35.713,1,35.713,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,165.1,14.47,1,14.47,1,35.71,1,35.71,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,166.1,14.435,1,14.435,1,35.71,1,35.71,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,167.0,14.39,1,14.39,1,35.701,1,35.701,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,168.0,14.368,1,14.368,1,35.697,1,35.697,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,169.0,14.34,1,14.34,1,35.695,1,35.695,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,170.0,14.339,1,14.339,1,35.696,1,35.696,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,170.9,14.352,1,14.352,1,35.699,1,35.699,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,171.9,14.365,1,14.365,1,35.706,1,35.706,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,172.9,14.354,1,14.354,1,35.711,1,35.711,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,173.9,14.371,1,14.371,1,35.722,1,35.722,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,174.8,14.37,1,14.37,1,35.723,1,35.723,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,175.8,14.373,1,14.373,1,35.726,1,35.726,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,176.7,14.374,1,14.374,1,35.728,1,35.728,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,177.7,14.38,1,14.38,1,35.734,1,35.734,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,178.6,14.385,1,14.385,1,35.738,1,35.738,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,179.6,14.424,1,14.424,1,35.756,1,35.756,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,180.6,14.452,1,14.452,1,35.764,1,35.764,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,181.5,14.482,1,14.482,1,35.782,1,35.782,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,182.5,14.479,1,14.479,1,35.787,1,35.787,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,183.9,14.462,1,14.462,1,35.791,1,35.791,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,185.4,14.45,1,14.45,1,35.794,1,35.794,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,186.4,14.443,1,14.443,1,35.798,1,35.798,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,187.4,14.426,1,14.426,1,35.801,1,35.801,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,188.4,14.374,1,14.374,1,35.804,1,35.804,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,189.4,14.363,1,14.363,1,35.804,1,35.804,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,190.4,14.351,1,14.351,1,35.805,1,35.805,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,191.5,14.341,1,14.341,1,35.804,1,35.804,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,192.5,14.327,1,14.327,1,35.806,1,35.806,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,193.5,14.32,1,14.32,1,35.806,1,35.806,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,194.5,14.31,1,14.31,1,35.807,1,35.807,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,195.6,14.297,1,14.297,1,35.807,1,35.807,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,196.6,14.289,1,14.289,1,35.807,1,35.807,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,197.6,14.28,1,14.28,1,35.806,1,35.806,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,198.7,14.267,1,14.267,1,35.804,1,35.804,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,199.8,14.256,1,14.256,1,35.806,1,35.806,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,200.8,14.259,1,14.259,1,35.809,1,35.809,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,201.8,14.258,1,14.258,1,35.81,1,35.81,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,202.9,14.266,1,14.266,1,35.817,1,35.817,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,203.9,14.251,1,14.251,1,35.828,1,35.828,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,205.0,14.228,1,14.228,1,35.829,1,35.829,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,206.0,14.214,1,14.214,1,35.828,1,35.828,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,207.0,14.187,1,14.187,1,35.823,1,35.823,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,208.1,14.178,1,14.178,1,35.826,1,35.826,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,209.2,14.158,1,14.158,1,35.812,1,35.812,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,210.2,14.142,1,14.142,1,35.809,1,35.809,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,211.3,14.108,1,14.108,1,35.79,1,35.79,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,212.2,14.107,1,14.107,1,35.795,1,35.795,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,213.3,14.103,1,14.103,1,35.797,1,35.797,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,214.3,14.111,1,14.111,1,35.799,1,35.799,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,215.3,14.107,1,14.107,1,35.802,1,35.802,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,216.4,14.099,1,14.099,1,35.784,1,35.784,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,217.4,13.762,4,NaN,4,35.772,4,NaN,4,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,218.5,13.722,4,NaN,4,35.71,4,NaN,4,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,219.5,13.72,1,13.72,1,35.711,1,35.711,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,220.5,13.721,1,13.721,1,35.706,1,35.706,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,221.5,13.672,1,13.672,1,35.686,1,35.686,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,222.9,13.573,1,13.573,1,35.681,1,35.681,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,224.3,13.557,1,13.557,1,35.674,1,35.674,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,225.0,13.499,1,13.499,1,35.662,1,35.662,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,225.7,13.494,1,13.494,1,35.66,1,35.66,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,226.8,13.514,1,13.514,1,35.669,1,35.669,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,227.9,13.516,1,13.516,1,35.67,1,35.67,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,229.0,13.495,1,13.495,1,35.669,1,35.669,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,230.1,13.493,1,13.493,1,35.675,1,35.675,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,230.9,13.489,1,13.489,1,35.677,1,35.677,1,D,1
6903139,132,2024-02-10T16:53:30Z,13.217238333333333,51.505315,232.0,13.484,1,13.484,1,35.676,1,35.676,1,D,1
