platform_number,cycle_number,time,latitude,longitude,pres,temp,temp_qc,temp_adjusted,temp_adjusted_qc,psal,psal_qc,psal_adjusted,psal_adjusted_qc,data_mode,position_qc
,,UTC,degrees_north,degrees_east,decibar,degree_Celsius,,degree_Celsius,,PSU,,PSU,,,
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,264.0,13.338,1,13.338,1,35.263,1,35.26629,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,266.0,13.247,1,13.247,1,35.257,1,35.25905,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,268.0,13.196,1,13.196,1,35.257,1,35.2594,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,270.0,13.132,1,13.132,1,35.256,1,35.25694,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,272.0,13.11,1,13.11,1,35.269,1,35.27125,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,274.0,13.054,1,13.054,1,35.268,1,35.27329,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,276.0,12.912,1,12.912,1,35.248,1,35.24915,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,278.0,12.884,1,12.884,1,35.247,1,35.24854,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,280.0,12.847,1,12.847,1,35.249,1,35.25177,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,282.0,12.776,1,12.776,1,35.239,1,35.23969,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,284.0,12.76,1,12.76,1,35.242,1,35.24444,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,286.0,12.7,1,12.7,1,35.247,1,35.25011,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,287.9,12.622,1,12.622,1,35.235,1,35.23757,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,290.0,12.556,1,12.556,1,35.232,1,35.23217,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,292.0,12.545,1,12.545,1,35.24,1,35.23262,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,294.0,12.73,1,12.73,1,35.301,1,35.30166,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,296.0,12.723,1,12.723,1,35.319,1,35.32919,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,298.0,12.468,1,12.468,1,35.285,1,35.29411,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,300.0,12.246,1,12.246,1,35.236,1,35.23959,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,302.0,12.162,1,12.162,1,35.226,1,35.2302,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,304.0,12.057,1,12.057,1,35.205,1,35.20788,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,306.0,11.99,1,11.99,1,35.197,1,35.20062,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,308.0,11.906,1,11.906,1,35.187,1,35.18818,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,310.0,11.878,1,11.878,1,35.195,1,35.19452,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,312.0,11.888,1,11.888,1,35.203,1,35.20072,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,314.0,11.951,1,11.951,1,35.226,1,35.23205,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,316.0,11.81,1,11.81,1,35.21,1,35.21146,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,318.0,11.775,1,11.775,1,35.199,1,35.19967,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,320.0,11.764,1,11.764,1,35.2,1,35.20471,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,322.0,11.652,1,11.652,1,35.185,1,35.1884,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,324.0,11.562,1,11.562,1,35.17,1,35.17457,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,326.0,11.435,1,11.435,1,35.147,1,35.1523,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,328.0,11.263,1,11.263,1,35.116,1,35.11959,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,330.0,11.139,1,11.139,1,35.1,1,35.10296,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,332.0,11.043,1,11.043,1,35.085,1,35.08578,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,334.0,11.018,1,11.018,1,35.086,1,35.0885,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,336.0,10.94,1,10.94,1,35.084,1,35.08503,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,338.0,10.908,1,10.908,1,35.079,1,35.08147,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,340.0,10.828,1,10.828,1,35.067,1,35.06749,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,342.0,10.815,1,10.815,1,35.063,1,35.06541,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,344.0,10.741,1,10.741,1,35.054,1,35.05711,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,346.0,10.644,1,10.644,1,35.038,1,35.03921,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,348.0,10.609,1,10.609,1,35.03,1,35.03002,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,350.0,10.609,1,10.609,1,35.03,1,35.03002,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,352.0,10.609,1,10.609,1,35.03,1,35.03002,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,354.0,10.609,1,10.609,1,35.03,1,35.03006,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,356.0,10.608,1,10.608,1,35.032,1,35.03226,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,358.0,10.601,1,10.601,1,35.033,1,35.03294,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,360.0,10.603,1,10.603,1,35.034,1,35.03398,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,362.0,10.604,1,10.604,1,35.035,1,35.03499,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,364.0,10.605,1,10.605,1,35.037,1,35.03732,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,366.0,10.597,1,10.597,1,35.039,1,35.03909,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,368.0,10.595,1,10.595,1,35.039,1,35.03894,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,370.0,10.597,1,10.597,1,35.04,1,35.04006,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,372.0,10.596,1,10.596,1,35.04,1,35.03998,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,374.0,10.597,1,10.597,1,35.04,1,35.03997,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,376.0,10.598,1,10.598,1,35.041,1,35.04092,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,378.0,10.6,1,10.6,1,35.042,1,35.04147,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,380.0,10.614,1,10.614,1,35.052,1,35.05149,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,382.0,10.627,1,10.627,1,35.062,1,35.06182,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,384.0,10.632,1,10.632,1,35.066,1,35.06591,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,386.0,10.635,1,10.635,1,35.072,1,35.07211,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,388.0,10.633,1,10.633,1,35.074,1,35.07449,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,390.0,10.621,1,10.621,1,35.073,1,35.0742,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,392.0,10.592,1,10.592,1,35.071,1,35.07333,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,394.0,10.53,1,10.53,1,35.065,1,35.06656,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,396.0,10.489,1,10.489,1,35.059,1,35.06035,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,398.0,10.453,1,10.453,1,35.055,1,35.05563,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,400.0,10.437,1,10.437,1,35.052,1,35.05283,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,402.0,10.415,1,10.415,1,35.051,1,35.05112,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,404.0,10.412,1,10.412,1,35.052,1,35.05166,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,406.0,10.421,1,10.421,1,35.056,1,35.05571,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,408.0,10.429,1,10.429,1,35.058,1,35.05782,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,410.0,10.434,1,10.434,1,35.06,1,35.05976,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,412.0,10.441,1,10.441,1,35.063,1,35.06331,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,414.0,10.434,1,10.434,1,35.062,1,35.06277,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,416.0,10.415,1,10.415,1,35.059,1,35.05902,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,418.0,10.416,1,10.416,1,35.06,1,35.06118,1,D,1
1902189,214,2024-03-19T19:10:53Z,5.4855,50.2925,420.0,10.388,1,10.388,1,35.059,1,35.06049,1,D,1
